1.951808e+00 1.975575e+00 9.493976e-01 
1.953808e+00 1.983925e+00 9.417188e-01 
1.955808e+00 1.992400e+00 9.339834e-01 
1.957808e+00 2.001050e+00 9.261919e-01 
1.959808e+00 2.009850e+00 9.183445e-01 
1.961808e+00 2.018800e+00 9.104415e-01 
1.963808e+00 2.027925e+00 9.024831e-01 
1.965808e+00 2.037200e+00 8.944697e-01 
1.967808e+00 2.046650e+00 8.864016e-01 
1.969808e+00 2.056275e+00 8.782789e-01 
1.971808e+00 2.066075e+00 8.701021e-01 
1.973808e+00 2.076075e+00 8.618715e-01 
1.975808e+00 2.086250e+00 8.535872e-01 
1.977808e+00 2.096600e+00 8.452497e-01 
1.979808e+00 2.107175e+00 8.368592e-01 
1.981808e+00 2.117925e+00 8.284161e-01 
1.983808e+00 2.128900e+00 8.199206e-01 
1.985808e+00 2.140050e+00 8.113731e-01 
1.987808e+00 2.151450e+00 8.027738e-01 
1.989808e+00 2.163050e+00 7.941232e-01 
1.991808e+00 2.174900e+00 7.854216e-01 
1.993808e+00 2.186950e+00 7.766691e-01 
1.995808e+00 2.199250e+00 7.678663e-01 
1.997808e+00 2.211800e+00 7.590134e-01 
1.999808e+00 2.224600e+00 7.501108e-01 
2.001808e+00 2.237650e+00 7.411587e-01 
2.003808e+00 2.250975e+00 7.321576e-01 
2.005808e+00 2.264550e+00 7.231078e-01 
2.007808e+00 2.278425e+00 7.140096e-01 
2.009808e+00 2.292575e+00 7.048633e-01 
2.011808e+00 2.307025e+00 6.956694e-01 
2.013808e+00 2.321775e+00 6.864281e-01 
2.015808e+00 2.336850e+00 6.771399e-01 
2.017808e+00 2.352225e+00 6.678051e-01 
2.019808e+00 2.367950e+00 6.584240e-01 
2.021808e+00 2.384025e+00 6.489970e-01 
2.023808e+00 2.400450e+00 6.395246e-01 
2.025808e+00 2.417225e+00 6.300069e-01 
2.027808e+00 2.434375e+00 6.204445e-01 
2.029808e+00 2.451925e+00 6.108377e-01 
2.031808e+00 2.469875e+00 6.011868e-01 
2.033808e+00 2.488250e+00 5.914923e-01 
2.035808e+00 2.507050e+00 5.817545e-01 
2.037808e+00 2.526275e+00 5.719738e-01 
2.039808e+00 2.545975e+00 5.621506e-01 
2.041808e+00 2.566175e+00 5.522853e-01 
2.043808e+00 2.586825e+00 5.423782e-01 
2.045808e+00 2.608025e+00 5.324299e-01 
2.047808e+00 2.629750e+00 5.224405e-01 
2.049808e+00 2.652025e+00 5.124107e-01 
2.051808e+00 2.674875e+00 5.023407e-01 
2.053808e+00 2.698325e+00 4.922309e-01 
2.055808e+00 2.722375e+00 4.820818e-01 
2.057808e+00 2.747100e+00 4.718938e-01 
2.059808e+00 2.772500e+00 4.616672e-01 
2.061808e+00 2.798600e+00 4.514025e-01 
2.063808e+00 2.825450e+00 4.411001e-01 
2.065808e+00 2.853050e+00 4.307605e-01 
2.067808e+00 2.881475e+00 4.203839e-01 
2.069808e+00 2.910750e+00 4.099709e-01 
2.071808e+00 2.940900e+00 3.995218e-01 
2.073808e+00 2.971975e+00 3.890371e-01 
2.075808e+00 3.004050e+00 3.785172e-01 
2.077808e+00 3.037150e+00 3.679626e-01 
2.079808e+00 3.071325e+00 3.573735e-01 
2.081808e+00 3.106650e+00 3.467506e-01 
2.083808e+00 3.143200e+00 3.360942e-01 
2.085808e+00 3.181000e+00 3.254048e-01 
2.087808e+00 3.220200e+00 3.146827e-01 
2.089808e+00 3.260825e+00 3.039285e-01 
2.091808e+00 3.303000e+00 2.931425e-01 
2.093808e+00 3.346800e+00 2.823252e-01 
2.095808e+00 3.392375e+00 2.714771e-01 
2.097808e+00 3.439850e+00 2.605985e-01 
2.099808e+00 3.489325e+00 2.496900e-01 
2.101808e+00 3.541025e+00 2.387519e-01 
2.103808e+00 3.595075e+00 2.277848e-01 
2.105808e+00 3.651700e+00 2.167891e-01 
2.107808e+00 3.711125e+00 2.057651e-01 
2.109808e+00 3.773650e+00 1.947135e-01 
2.111808e+00 3.839550e+00 1.836345e-01 
2.113808e+00 3.909250e+00 1.725288e-01 
2.115808e+00 3.983125e+00 1.613967e-01 
2.117808e+00 4.061750e+00 1.502387e-01 
2.119808e+00 4.145775e+00 1.390553e-01 
2.121808e+00 4.235950e+00 1.278469e-01 
2.123808e+00 4.333325e+00 1.166140e-01 
2.125808e+00 4.439200e+00 1.053571e-01 
2.127808e+00 4.555300e+00 9.407652e-02 
2.129808e+00 4.684050e+00 8.277286e-02 
2.131808e+00 4.828875e+00 7.144656e-02 
2.133808e+00 4.995100e+00 6.009807e-02 
2.135808e+00 5.191375e+00 4.8727
